销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率,批发价均值,批发价加权,加价率
2021-06-19,1011010801,食用菌,39.484,39.484,393.3918,0.0,39.484,113,0,12,9.963321851889372,9.45,8.14922270900989,6.401547462263195,0.5563927176393928
2021-06-20,1011010101,花叶类,202.307,202.307,1083.797,0.0,202.307,425,0,16,5.357189815478456,12.83,7.632222235047547,3.1377078894946786,0.7073577286830295
2021-06-20,1011010201,花菜类,43.614,43.614,374.973,0.0,43.614,65,0,2,8.597537487962581,15.51,6.735250712250712,5.307133489246572,0.6199964642651439
2021-06-20,1011010402,水生根茎类,10.001,10.001,199.12019999999998,0.0,10.001,36,0,3,19.91002899710029,13.65,7.542464125260103,13.399596040395961,0.4858678528126692
2021-06-20,1011010501,茄类,61.881,61.881,319.558,0.0,61.881,123,0,3,5.164072978781856,6.68,4.12942934169279,3.006832307170213,0.71744628606903
2021-06-20,1011010504,辣椒类,86.134,85.134,447.479,0.0,85.134,250,0,10,5.256172621984166,9.24,5.698420645148108,2.8647105739187637,0.8348005797995908
2021-06-20,1011010801,食用菌,38.578,38.578,466.74580000000003,0.0,38.578,130,0,11,12.0987557675359,9.45,8.13811159789878,7.7873282699984445,0.5536465586211017
2021-06-21,1011010101,花叶类,150.07,150.07,809.2008,0.0,150.07,309,0,15,5.392155660691677,12.83,7.635222235047548,3.2455646698207503,0.6613921487472567
2021-06-21,1011010201,花菜类,54.07,54.07,492.096,0.0,54.07,112,0,2,9.10109117810246,15.51,6.797250712250713,5.476596633992972,0.6618151356286539
2021-06-21,1011010402,水生根茎类,9.9,9.9,156.4032,0.0,9.9,29,0,3,15.79830303030303,13.65,7.525095704207471,10.510383838383838,0.5031138037611675
2021-06-21,1011010501,茄类,18.566,18.566,80.476,0.0,18.566,37,0,3,4.33459011095551,6.68,4.0944293416927895,2.4785220295163204,0.7488608369566916
2021-06-21,1011010504,辣椒类,58.693,58.693,295.504,0.0,58.693,173,0,9,5.03474008825584,9.24,5.675087311814774,2.797985790469051,0.799415888889065
2021-06-21,1011010801,食用菌,24.224,24.224,301.9778,1.649,22.575,85,0,7,12.466058454425363,9.45,8.125611597898779,8.482362945838839,0.46964454763643326
2021-06-22,1011010101,花叶类,126.727,126.439,738.4164,0.188,126.251,267,0,16,5.840099969155086,12.83,7.606722235047548,3.1453799856057074,0.8567231927084495
2021-06-22,1011010201,花菜类,26.162,26.162,235.68,0.0,26.162,50,0,2,9.008485589786714,15.51,6.881250712250713,5.592934026450577,0.610690479662914
2021-06-22,1011010402,水生根茎类,13.91,13.91,202.1816,0.0,13.91,37,0,3,14.534982027318476,13.65,7.492990441049576,9.201158878504673,0.5796903650120027
2021-06-22,1011010501,茄类,31.526,30.92,147.728,0.0,30.92,55,0,3,4.7777490297542045,6.68,4.09842934169279,2.7219434023285904,0.7552712615798318
2021-06-22,1011010504,辣椒类,56.135,56.135,343.2924,0.0,56.135,192,0,9,6.115478756568986,9.24,5.627976200703663,3.142938451946201,0.9457838103008664
2021-06-22,1011010801,食用菌,29.299,29.299,276.0998,0.334,28.965,83,0,10,9.423522987132667,9.45,8.136167153454334,6.128101300385678,0.5377557460643787
2021-06-23,1011010101,花叶类,123.214,123.214,718.0432,2.4,120.814,259,0,18,5.827610498806953,12.83,7.683515985047547,3.482327008294512,0.6734816933981902
2021-06-23,1011010201,花菜类,57.723,57.723,511.89,0.0,57.723,116,0,2,8.868042201548777,15.51,6.989250712250713,5.767248064029936,0.5376557594008053
2021-06-23,1011010402,水生根茎类,10.931000000000001,10.931000000000001,141.3774,0.0,10.931000000000001,33,0,3,12.933619979873752,13.65,7.49509570420747,7.995744213704144,0.6175629977890533
2021-06-23,1011010501,茄类,24.858999999999998,24.858999999999998,105.392,0.518,24.341,46,0,3,4.239591294903255,6.68,4.13142934169279,2.5986165976105235,0.6314801109181085
2021-06-23,1011010504,辣椒类,53.900999999999996,53.900999999999996,342.8034,0.0,53.900999999999996,168,0,9,6.35987087438081,9.24,5.61353175625922,2.8546398026010653,1.227906606145504
2021-06-23,1011010801,食用菌,32.793,32.793,359.9754,1.192,31.601,110,0,12,10.97720245174275,9.45,8.142417153454335,7.457114628121855,0.4720442153787119
2021-06-24,1011010101,花叶类,127.946,127.946,729.972,2.633,125.313,298,0,19,5.70531317899739,12.83,7.633815985047549,3.359856580119738,0.6980823564778662
2021-06-24,1011010201,花菜类,34.885,34.885,313.81,0.0,34.885,65,0,2,8.995556829582917,15.51,7.009250712250713,5.901867564855955,0.5241881880151047
2021-06-24,1011010402,水生根茎类,6.119,6.119,110.9536,0.0,6.119,17,0,3,18.132636051642425,13.65,7.439832546312735,11.639110965844091,0.5579055913165625
2021-06-24,1011010501,茄类,19.543,19.543,91.6968,0.0,19.543,36,0,2,4.69205342066213,6.68,4.08242934169279,2.812131197871361,0.6685044510774509
2021-06-24,1011010504,辣椒类,41.586,41.586,254.4178,0.0,41.586,159,0,9,6.11787139902852,9.24,5.57864286737033,3.0967325542249795,0.9755892031043158
2021-06-24,1011010801,食用菌,31.747,31.747,303.3978,0.8919999999999999,30.855,99,0,13,9.556739219453807,9.45,8.142833820121002,6.413310549028254,0.49014134687456323
2021-06-25,1011010101,花叶类,146.582,146.582,880.3358000000001,0.0,146.582,308,0,17,6.005756504891461,12.83,7.631415985047548,3.6440327598204414,0.648107166080305
2021-06-25,1011010201,花菜类,40.437,40.437,361.436,0.0,40.437,77,0,2,8.938249622870144,15.51,7.017250712250712,5.880848480352153,0.5198911607283767
2021-06-25,1011010402,水生根茎类,10.916,10.916,127.979,0.0,10.916,31,0,3,11.723983144008795,13.65,6.952990441049576,7.492009893733968,0.5648648774228513
2021-06-25,1011010501,茄类,12.896,12.896,67.6654,0.0,12.896,24,0,3,5.24700682382134,6.68,4.05142934169279,2.782715570719603,0.8855706558843444
2021-06-25,1011010504,辣椒类,35.531,35.531,178.2172,0.0,35.531,129,0,8,5.015822802623061,9.24,5.5706428673703305,2.924252343024401,0.7152496482008317
2021-06-25,1011010801,食用菌,32.537,32.537,365.6764,0.0,32.537,100,0,8,11.238786612164613,9.45,8.132972709009891,7.441306205243262,0.5103244379656875
2021-06-26,1011010101,花叶类,197.69,197.69,1211.443,0.0,197.69,430,0,15,6.127993322879256,12.83,7.639115985047548,3.612610501289898,0.6962784448229968
2021-06-26,1011010201,花菜类,71.821,71.821,679.586,0.0,71.821,149,0,2,9.462218571169993,15.51,6.977250712250712,6.123130978404645,0.5453235615148204
2021-06-26,1011010402,水生根茎类,20.953,20.953,260.1548,0.0,20.953,56,0,3,12.416112251228942,13.65,6.817727283154841,8.318489476447287,0.4925921690931434
2021-06-26,1011010501,茄类,35.449,35.449,185.3258,0.0,35.449,64,0,3,5.227955654602386,6.68,4.05442934169279,2.7065101977488792,0.9316223744328402
2021-06-26,1011010504,辣椒类,82.43900000000001,82.43900000000001,464.73699999999997,0.0,82.43900000000001,272,0,10,5.637343975545554,9.24,5.580198422925886,2.864178483484758,0.9682237011594232
2021-06-26,1011010801,食用菌,47.402,47.402,519.3622,1.809,45.592999999999996,157,0,10,10.956546137293785,9.45,8.13422270900989,7.799988819037171,0.4046874157758418
2021-06-27,1011010101,花叶类,213.547,213.547,1296.8696,0.0,213.547,456,0,16,6.0729937671800585,12.83,7.607715985047548,3.621025722674634,0.6771473699154789
2021-06-27,1011010201,花菜类,56.542,56.542,523.866,0.0,56.542,113,0,2,9.265077287679954,15.51,6.877250712250712,5.780434897951965,0.6028339478336855
2021-06-27,1011010402,水生根茎类,19.982,19.982,276.0006,0.0,19.982,55,0,3,13.812461215093586,13.65,6.79351675683905,9.441419777800022,0.462964420623619
2021-06-27,1011010501,茄类,31.776,31.776,205.9788,0.0,31.776,65,0,3,6.4822129909365565,6.68,4.11542934169279,3.9237566087613294,0.6520425799251837
2021-06-27,1011010504,辣椒类,79.121,79.121,411.0442,0.0,79.121,259,0,10,5.195134035211891,9.24,5.391309534036997,2.9678579643836653,0.7504658570447333
2021-06-27,1011010801,食用菌,49.14,49.14,574.2844,0.0,49.14,171,0,12,11.686699226699227,9.45,8.141306042343224,8.238164631664633,0.41860471952449574
2021-06-28,1011010101,花叶类,125.782,125.782,795.7592,0.89,124.892,279,0,17,6.3264950469860555,12.83,7.591315985047548,3.7667602677648633,0.6795587181713847
2021-06-28,1011010201,花菜类,35.784,35.784,328.412,0.0,35.784,79,0,2,9.177621283255085,15.51,6.8472507122507125,5.659859154929578,0.6215282098074184
2021-06-28,1011010402,水生根茎类,9.933,9.933,128.496,0.0,9.933,26,0,3,12.936273029296286,13.65,6.790885177891681,7.96824725661935,0.6234778631586662
2021-06-28,1011010501,茄类,21.088,21.088,122.3342,0.0,21.088,40,0,3,5.801128603945371,6.68,3.8564293416927904,3.446103471168437,0.683387818293929
2021-06-28,1011010504,辣椒类,45.81,45.81,300.2122,0.0,45.81,154,0,10,6.553420650512988,9.24,5.395753978481442,3.1188853962017027,1.101205981628563
2021-06-28,1011010801,食用菌,33.153,33.153,366.3578,0.0,33.153,113,0,12,11.050517298585348,9.45,8.152417153454335,7.4748906584622805,0.4783516981716811
2021-06-29,1011010101,花叶类,110.196,110.196,673.6922,0.0,110.196,244,0,18,6.113581255217975,12.83,7.593015985047548,3.5155397655087297,0.7390163852500997
2021-06-29,1011010201,花菜类,34.383,34.383,320.576,0.0,34.383,73,0,2,9.32367739871448,15.51,6.8472507122507125,5.7913096588430335,0.6099428191476002
2021-06-29,1011010402,水生根茎类,9.52,9.52,104.011,0.0,9.52,28,0,3,10.925525210084034,13.65,6.88930623052326,6.560211134453781,0.6654228021265842
2021-06-29,1011010501,茄类,19.721,19.721,98.915,0.0,19.721,44,0,3,5.0157192840119675,6.68,3.84042934169279,2.961047107144668,0.6939005367086564
2021-06-29,1011010504,辣椒类,40.321,40.321,277.4828,0.0,40.321,146,0,10,6.8818432082537635,9.24,5.404420645148108,3.7357297686069293,0.842168367231775
2021-06-29,1011010801,食用菌,26.399,26.399,267.2494,2.01,24.389,87,0,10,10.12346679798477,9.45,8.153528264565447,7.458840865184287,0.3572439714109181
2021-06-30,1011010101,花叶类,125.415,125.415,795.0218,0.0,125.415,282,0,15,6.339128493401906,12.83,7.582715985047548,3.6573471275365788,0.7332586359314632
2021-06-30,1011010201,花菜类,27.052,27.052,249.294,0.0,27.052,55,0,2,9.215363004583764,15.51,6.8472507122507125,5.693826704125389,0.6184832246311416
2021-06-30,1011010402,水生根茎类,7.464,7.464,109.7642,0.0,7.464,20,0,3,14.705814576634511,13.65,6.89930623052326,9.548167202572348,0.540171455383883
2021-06-30,1011010501,茄类,27.425,27.425,137.863,0.0,27.425,49,0,3,5.026909753874202,6.68,3.8554293416927896,2.8742898814949864,0.7489223290378724
2021-06-30,1011010504,辣椒类,39.114,39.114,266.0906,0.0,39.114,143,0,9,6.80295035025822,9.24,5.4024206451481085,3.5502329089328626,0.9161983240989862
2021-06-30,1011010801,食用菌,41.537,41.537,413.7296,0.34,41.197,118,0,13,9.96050749933794,9.45,8.151167153454335,6.709301345788093,0.4845819238080371
2021-07-01,1011010101,花叶类,148.597,148.597,966.3102,0.0,148.597,334,0,18,6.5028917138300235,12.83,7.594715985047547,3.81712497560516,0.7036098517573601
2021-07-01,1011010201,花菜类,33.72,33.72,298.347,0.0,33.72,64,0,2,8.847775800711743,15.51,6.845250712250713,5.702506227758008,0.5515591649235825
2021-07-01,1011010402,水生根茎类,8.512,8.512,113.2644,0.0,8.512,25,0,3,13.306437969924811,13.65,6.898779914733787,8.520711936090226,0.5616580010837147
2021-07-01,1011010501,茄类,26.278,26.278,128.053,0.0,26.278,46,0,3,4.873011644721821,6.68,3.87442934169279,2.812119263262044,0.7328609452606045
2021-07-01,1011010504,辣椒类,54.567,54.567,347.4836,0.0,54.567,192,0,10,6.368017299833233,9.24,5.419753978481442,3.411797606612055,0.8664698303006111
2021-07-01,1011010801,食用菌,32.65,32.65,346.141,0.36,32.29,98,0,11,10.601562021439511,9.45,8.107972709009891,6.918796018376724,0.5322842288284186
2021-07-02,1011010101,花叶类,133.586,133.586,815.5383,0.539,133.047,297,0,17,6.104968335005165,12.83,7.594715985047547,3.567055305196652,0.7114868743725851
2021-07-02,1011010201,花菜类,24.972,24.972,231.672,0.0,24.972,56,0,2,9.277270543008168,15.51,6.689250712250713,5.428862726253404,0.7088791908744114
2021-07-02,1011010402,水生根茎类,10.79,10.79,138.6138,0.0,10.79,22,0,3,12.846506024096387,13.65,6.898253598944312,8.105840593141798,0.5848456278508092
2021-07-02,1011010501,茄类,28.565,28.565,123.388,0.0,28.565,54,0,4,4.3195518991773145,6.68,3.7454293416927897,2.61060423595309,0.6546176703801736
2021-07-02,1011010504,辣椒类,51.785000000000004,51.785000000000004,403.2709,0.287,51.498,179,0,10,7.787407550448971,9.24,5.461976200703663,4.299748575842425,0.8111309098865689
2021-07-02,1011010801,食用菌,34.247,34.247,357.5962,0.0,34.247,89,0,11,10.441679563173418,9.45,8.115056042343223,6.705076065056793,0.5572798073969316
2021-07-03,1011010101,花叶类,197.925,197.925,1228.9836,0.0,197.925,432,0,19,6.209339901477832,12.83,7.571715985047548,3.5738936971074904,0.7374159467874839
2021-07-03,1011010201,花菜类,48.497,48.497,428.046,0.0,48.497,94,0,2,8.82623667443347,15.51,6.659250712250713,5.265477452213538,0.676246219746518
2021-07-03,1011010402,水生根茎类,29.657,29.657,322.8914,0.0,29.657,58,0,4,10.88752739656742,13.65,6.93351675683905,6.9385473918467815,0.5691364174237581
2021-07-03,1011010501,茄类,47.285,47.285,224.18280000000001,0.556,46.729,78,0,3,4.741097599661627,6.68,3.7634293416927904,3.05614486623665,0.5513327434310518
2021-07-03,1011010504,辣椒类,73.552,73.552,481.927,0.0,73.552,273,0,11,6.552194365890798,9.24,5.3966128373403,3.9488439471394385,0.6592690047012972
2021-07-03,1011010801,食用菌,66.849,66.849,808.725,2.93,63.919,207,0,13,12.097787551047883,9.45,8.108806042343225,8.151139732830707,0.48418355562242277
2021-07-04,1011010101,花叶类,197.322,197.322,1195.2086,0.0,197.322,414,0,19,6.057148214593405,12.83,7.562115985047548,3.5384661112293614,0.7118005441315314
2021-07-04,1011010201,花菜类,45.679,45.679,397.654,0.0,45.679,86,0,2,8.705400731189386,15.51,6.517250712250712,5.036517874734561,0.7284562365716185
2021-07-04,1011010402,水生根茎类,24.214,24.214,235.2362,0.0,24.214,51,0,4,9.714883951433055,13.65,6.909832546312735,6.166366564797225,0.5754632569029765
2021-07-04,1011010501,茄类,39.241,39.241,194.218,0.0,39.241,71,0,3,4.949364185418312,6.68,3.71942934169279,2.917163935679519,0.6966356003799339
2021-07-04,1011010504,辣椒类,57.583,57.583,393.914,0.0,57.583,203,0,11,6.84080370942813,9.24,5.4332795040069675,4.142365107757498,0.6514246164871385
2021-07-04,1011010801,食用菌,44.466,44.466,486.5004,0.0,44.466,129,0,14,10.940952637970584,9.45,8.108111597898779,7.108036252417578,0.539237033892358
2021-07-05,1011010101,花叶类,176.276,176.276,1105.9436,0.0,176.276,382,0,19,6.2739317887857675,12.83,7.5603159850475485,3.606378917152647,0.7396762605686593
2021-07-05,1011010201,花菜类,66.355,66.355,533.562,0.0,66.355,127,0,2,8.04102177680657,15.51,6.477250712250712,4.596228769497401,0.7494824953384247
2021-07-05,1011010402,水生根茎类,14.947,14.947,131.6762,0.0,14.947,27,0,4,8.809540375995184,13.65,6.912464125260103,5.422381748845922,0.6246625162218007
2021-07-05,1011010501,茄类,49.588,49.588,227.714,0.0,49.588,87,0,4,4.59211906106316,6.68,3.68942934169279,2.506558239896749,0.8320416370027452
2021-07-05,1011010504,辣椒类,53.877,53.877,391.438,0.0,53.877,204,0,10,7.265400820387177,9.24,5.419946170673634,4.332739944688829,0.6768605808648338
2021-07-05,1011010801,食用菌,40.491,40.491,428.5782,1.14,39.351,121,0,13,10.58452989553234,9.45,8.114865070121002,7.18341779654738,0.4734671148627414
2021-07-06,1011010101,花叶类,173.864,173.864,1063.0446,0.0,173.864,385,0,19,6.114230663046979,12.83,7.564015985047548,3.5792889269774073,0.7082249541140697
2021-07-06,1011010201,花菜类,44.901,44.901,394.034,0.0,44.901,100,0,2,8.775617469544107,15.51,6.477250712250712,4.972503953141356,0.7648286561944617
2021-07-06,1011010402,水生根茎类,7.861,7.861,90.4666,0.0,7.861,21,0,3,11.508281389136242,13.65,6.914569388417997,6.744644447271339,0.7062843681540711
2021-07-06,1011010501,茄类,49.005,49.005,227.692,0.0,49.005,100,0,4,4.646301397816549,6.68,3.69442934169279,2.566400163248648,0.8104352798727543
2021-07-06,1011010504,辣椒类,46.553,46.553,355.636,0.0,46.553,177,0,10,7.639378772581789,9.24,5.408390615118078,3.8450886086825764,0.986788745344215
2021-07-06,1011010801,食用菌,36.365,36.365,476.797,1.866,34.499,117,0,12,13.111425821531693,9.45,8.11264284789878,8.30447105733535,0.5788393662893621
2021-07-07,1011010101,花叶类,149.514,149.514,865.4684,0.0,149.514,317,0,19,5.788544216595101,12.83,7.5581159850475474,3.495295356956539,0.6560958732927691
2021-07-07,1011010201,花菜类,40.488,40.488,347.548,0.0,40.488,86,0,2,8.583975498913258,15.51,6.487250712250711,4.915346769413159,0.7463621391534283
2021-07-07,1011010402,水生根茎类,8.404,8.404,120.956,0.0,8.404,22,0,3,14.392670157068064,13.65,6.914569388417997,9.235738933841027,0.5583669330811556
2021-07-07,1011010501,茄类,31.752,31.752,116.248,0.0,31.752,66,0,4,3.661123708742757,6.68,3.68942934169279,2.5242649281934995,0.45037221246141357
2021-07-07,1011010504,辣椒类,38.244,38.244,272.744,0.0,38.244,142,0,10,7.131680786528607,9.24,5.425501726229189,4.140142506014016,0.7225689154827524
2021-07-07,1011010801,食用菌,26.099,26.099,317.4616,1.62,24.479,95,0,9,12.163745737384573,9.45,8.110281736787668,8.22681137208322,0.47854924432337254
2021-07-08,1011010101,花叶类,143.491,143.491,860.8002,0.0,143.491,299,0,18,5.9989839083984355,12.83,7.541915985047548,3.5075054881490826,0.7103277325345287
2021-07-08,1011010201,花菜类,61.361,61.361,480.018,0.0,61.361,116,0,2,7.822851648441192,15.51,6.509250712250713,4.553582568732582,0.7179553747761642
2021-07-08,1011010402,水生根茎类,12.209,12.209,143.56900000000002,0.0,12.209,22,0,4,11.759275943975757,13.65,6.908779914733787,7.341215496764682,0.6018159321379601
2021-07-08,1011010501,茄类,33.078,33.078,139.172,0.0,33.078,63,0,4,4.2073885966503415,6.68,3.6954293416927895,2.3002932462664005,0.8290661868782783
2021-07-08,1011010504,辣椒类,44.995,44.995,317.628,0.0,44.995,172,0,11,7.059184353817091,9.24,5.417946170673633,3.923468163129237,0.7992205009220474
2021-07-08,1011010801,食用菌,34.071,34.071,327.3754,0.558,33.513,90,0,10,9.608623169264185,9.45,8.10500395900989,5.751754571336328,0.6705551410605086
2021-07-09,1011010101,花叶类,114.966,114.966,726.2382,0.0,114.966,260,0,17,6.316982412191431,12.83,7.522515985047549,3.5967400796757296,0.7563077320730247
2021-07-09,1011010201,花菜类,28.476,28.476,238.076,0.0,28.476,68,0,2,8.360584351734794,15.51,6.489250712250713,4.79340532378143,0.7441847260976631
2021-07-09,1011010402,水生根茎类,4.507,4.507,61.784,0.0,4.507,11,0,2,13.708453516751721,13.65,6.908253598944314,8.963388063013092,0.5293830212839796
2021-07-09,1011010501,茄类,22.810000000000002,22.810000000000002,100.952,0.0,22.810000000000002,44,0,4,4.4257781674704075,6.68,3.68942934169279,2.4281459886014907,0.8226985478823983
2021-07-09,1011010504,辣椒类,34.612,34.612,268.3076,0.0,34.612,143,0,11,7.751866404715127,9.24,5.4606128373403005,4.055485380792788,0.9114521880485116
2021-07-09,1011010801,食用菌,26.496,26.496,267.5068,1.9740000000000002,24.522,79,0,10,10.096120169082125,9.45,8.086809514565447,5.9148958333333335,0.706897374622482
2021-07-10,1011010101,花叶类,176.065,176.065,1072.244,26.156,149.909,370,0,19,6.090046289722546,12.83,7.507715985047549,3.373647630136597,0.8051815000833276
