销售日期,分类编码,分类名称,净销量,售出量,销售额,打折销量,正常销量,售出记录数,退货记录数,在售单品数,均价,平均损耗率
2021-04-18,1011010201,花菜类,48.315,48.315,285.003,0.0,48.315,98,0,2,5.8988512884197455,15.51
2021-04-18,1011010402,水生根茎类,22.237,22.237,253.65800000000002,0.0,22.237,29,0,3,11.407024328821336,13.65
2021-04-18,1011010501,茄类,28.972,28.972,233.424,0.0,28.972,67,0,4,8.056882507248378,6.68
2021-04-18,1011010504,辣椒类,118.063,118.063,789.4888,0.0,118.063,306,0,8,6.687012866012213,9.24
2021-04-18,1011010801,食用菌,56.607,56.607,425.227,0.0,56.607,148,0,13,7.51191548748388,9.45
2021-04-19,1011010101,花叶类,134.781,134.781,762.6614,0.0,134.781,257,0,20,5.658523085598118,12.83
2021-04-19,1011010201,花菜类,25.092,25.092,129.3288,0.0,25.092,45,0,2,5.154184600669536,15.51
2021-04-19,1011010402,水生根茎类,12.658,12.658,143.086,0.0,12.658,20,0,3,11.303997471954496,13.65
2021-04-19,1011010501,茄类,17.311,17.311,139.056,0.0,17.311,39,0,4,8.032811507134193,6.68
2021-04-19,1011010504,辣椒类,59.015,59.015,405.3296,12.088,46.927,165,0,8,6.868247055833264,9.24
2021-04-19,1011010801,食用菌,36.293,36.293,352.4806,0.0,36.293,103,0,11,9.71208221971179,9.45
2021-04-20,1011010101,花叶类,150.715,150.715,848.2014,4.711,146.004,312,0,19,5.627849915403244,12.83
2021-04-20,1011010201,花菜类,30.338,30.338,168.8158,0.0,30.338,60,0,2,5.564499967038038,15.51
2021-04-20,1011010402,水生根茎类,12.167,12.167,126.24,0.0,12.167,20,0,3,10.375606147776773,13.65
2021-04-20,1011010501,茄类,16.233999999999998,16.233999999999998,125.125,0.0,16.233999999999998,30,0,4,7.707589010718246,6.68
2021-04-20,1011010504,辣椒类,64.062,64.062,463.9896,0.0,64.062,203,0,8,7.242821017139646,9.24
2021-04-20,1011010801,食用菌,37.651,37.651,339.8522,0.0,37.651,102,0,10,9.02637911343656,9.45
2021-04-21,1011010101,花叶类,182.939,182.939,849.032,0.0,182.939,323,0,18,4.641066147732305,12.83
2021-04-21,1011010201,花菜类,49.748,49.748,234.094,0.0,49.748,95,0,2,4.705596204872558,15.51
2021-04-21,1011010402,水生根茎类,13.078,13.078,132.784,0.0,13.078,24,0,2,10.153234439516746,13.65
2021-04-21,1011010501,茄类,26.622,26.622,181.548,0.0,26.622,55,0,3,6.8194726166328605,6.68
2021-04-21,1011010504,辣椒类,50.684,50.684,372.6184,0.0,50.684,157,0,7,7.351795438402652,9.24
2021-04-21,1011010801,食用菌,31.173000000000002,31.173000000000002,274.7782,1.975,29.198,78,0,11,8.81462162769063,9.45
2021-04-22,1011010101,花叶类,150.806,150.806,786.2776,0.0,150.806,289,0,18,5.213834993302654,12.83
2021-04-22,1011010201,花菜类,34.615,34.615,155.3174,0.0,34.615,72,0,2,4.4869969666329625,15.51
2021-04-22,1011010402,水生根茎类,11.64,11.64,119.05799999999999,0.0,11.64,19,0,2,10.228350515463916,13.65
2021-04-22,1011010501,茄类,15.227,15.227,110.6084,0.0,15.227,36,0,4,7.2639653247520855,6.68
2021-04-22,1011010504,辣椒类,47.905,47.905,375.7154,0.0,47.905,147,0,8,7.842926625613193,9.24
2021-04-22,1011010801,食用菌,40.04,40.04,246.313,0.0,40.04,81,0,12,6.151673326673326,9.45
2021-04-23,1011010101,花叶类,171.226,171.226,843.8276,14.834,156.392,337,0,17,4.928151098548118,12.83
2021-04-23,1011010201,花菜类,47.035000000000004,47.035000000000004,216.0528,0.0,47.035000000000004,94,0,2,4.593447432762836,15.51
2021-04-23,1011010402,水生根茎类,10.413,10.413,104.13,0.0,10.413,19,0,2,10.0,13.65
2021-04-23,1011010501,茄类,27.427,27.427,187.599,0.0,27.427,56,0,4,6.8399387464906845,6.68
2021-04-23,1011010504,辣椒类,53.397,53.397,440.9288,0.0,53.397,145,0,9,8.257557540685807,9.24
2021-04-23,1011010801,食用菌,49.109,49.109,431.2328,1.1,48.009,113,0,14,8.781135840680934,9.45
2021-04-24,1011010101,花叶类,264.803,264.803,1347.0164,0.0,264.803,519,0,21,5.086862308961757,12.83
2021-04-24,1011010201,花菜类,107.309,107.309,365.8678,0.0,107.309,164,0,2,3.4094791676373837,15.51
2021-04-24,1011010402,水生根茎类,17.178,17.178,171.78,0.0,17.178,22,0,2,10.0,13.65
2021-04-24,1011010501,茄类,37.796,37.796,255.6886,0.0,37.796,83,0,4,6.764964546512859,6.68
2021-04-24,1011010504,辣椒类,102.501,102.501,796.399,0.0,102.501,314,0,8,7.769670539799612,9.24
2021-04-24,1011010801,食用菌,78.6,78.6,692.8226,0.0,78.6,181,0,12,8.814536895674301,9.45
2021-04-25,1011010101,花叶类,221.785,221.785,1119.8696,0.0,221.785,387,0,20,5.0493477917803276,12.83
2021-04-25,1011010201,花菜类,94.264,94.264,323.828,0.0,94.264,169,0,2,3.4353305609776794,15.51
2021-04-25,1011010402,水生根茎类,11.454,11.454,114.53999999999999,0.0,11.454,17,0,2,9.999999999999998,13.65
2021-04-25,1011010501,茄类,24.708000000000002,24.708000000000002,190.9974,0.0,24.708000000000002,49,0,4,7.730184555609519,6.68
2021-04-25,1011010504,辣椒类,71.047,71.047,588.547,0.0,71.047,222,0,8,8.283910650696019,9.24
2021-04-25,1011010801,食用菌,37.692,37.692,283.6522,0.0,37.692,89,0,9,7.525527963493579,9.45
2021-04-26,1011010101,花叶类,151.258,151.258,744.8266,0.0,151.258,284,0,20,4.92421293419191,12.83
2021-04-26,1011010201,花菜类,43.118,43.118,151.9592,0.0,43.118,70,0,2,3.5242636485922354,15.51
2021-04-26,1011010402,水生根茎类,11.871,11.871,122.95,0.0,11.871,24,0,2,10.35717294246483,13.65
2021-04-26,1011010501,茄类,12.618,12.618,101.5602,0.0,12.618,28,0,4,8.048834997622443,6.68
2021-04-26,1011010504,辣椒类,60.716,60.716,485.172,0.0,60.716,197,0,8,7.9908426115027344,9.24
2021-04-26,1011010801,食用菌,37.392,37.392,290.8746,0.0,37.392,84,0,11,7.779059691912708,9.45
2021-04-27,1011010101,花叶类,135.216,135.216,640.3558,0.0,135.216,235,0,19,4.735799017867708,12.83
2021-04-27,1011010201,花菜类,26.49,26.49,96.8418,0.0,26.49,55,0,2,3.655787089467724,15.51
2021-04-27,1011010402,水生根茎类,9.127,9.127,91.904,0.0,9.127,16,0,2,10.069464227018734,13.65
2021-04-27,1011010501,茄类,31.041999999999998,31.041999999999998,219.5694,6.7219999999999995,24.32,63,0,4,7.073300689388571,6.68
2021-04-27,1011010504,辣椒类,50.15,50.15,391.897,0.0,50.15,163,0,8,7.814496510468595,9.24
2021-04-27,1011010801,食用菌,26.08,26.08,237.571,0.0,26.08,77,0,9,9.109317484662578,9.45
2021-04-28,1011010101,花叶类,126.17,125.785,609.4352,0.0,125.785,243,0,20,4.8450546567555755,12.83
2021-04-28,1011010201,花菜类,29.405,29.405,132.7064,0.0,29.405,59,0,2,4.513055602788642,15.51
2021-04-28,1011010402,水生根茎类,7.359,7.359,76.344,0.0,7.359,16,0,2,10.37423562984101,13.65
2021-04-28,1011010501,茄类,27.487000000000002,27.487000000000002,207.48760000000001,0.0,27.487000000000002,52,0,4,7.5485720522428785,6.68
2021-04-28,1011010504,辣椒类,47.189,47.189,382.688,0.0,47.189,159,0,7,8.10968657949946,9.24
2021-04-28,1011010801,食用菌,33.609,33.609,324.088,0.8200000000000001,32.789,85,0,12,9.642893272635305,9.45
2021-04-29,1011010101,花叶类,134.898,134.898,635.1394,6.441,128.457,274,0,20,4.708293673738677,12.83
2021-04-29,1011010201,花菜类,33.858,33.858,136.6938,0.0,33.858,65,0,2,4.037267410951622,15.51
2021-04-29,1011010402,水生根茎类,8.818,8.818,92.688,0.0,8.818,19,0,2,10.511227035608982,13.65
2021-04-29,1011010501,茄类,15.705,15.705,123.4332,0.0,15.705,32,0,4,7.859484240687679,6.68
2021-04-29,1011010504,辣椒类,54.543,54.543,425.583,0.0,54.543,152,0,8,7.80270612177548,9.24
2021-04-29,1011010801,食用菌,32.548,32.548,279.0086,1.8,30.748,87,0,11,8.572219491212977,9.45
2021-04-30,1011010101,花叶类,138.585,138.585,691.2256,2.474,136.111,271,0,19,4.987737489627304,12.83
2021-04-30,1011010201,花菜类,38.125,38.125,150.3458,0.0,38.125,75,0,2,3.943496393442623,15.51
2021-04-30,1011010402,水生根茎类,14.856,14.856,152.616,0.0,14.856,22,0,2,10.27302100161551,13.65
2021-04-30,1011010501,茄类,26.786,26.786,229.9156,0.0,26.786,49,0,4,8.58342417680878,6.68
2021-04-30,1011010504,辣椒类,52.865,52.865,484.578,0.0,52.865,154,0,8,9.166329329424004,9.24
2021-04-30,1011010801,食用菌,34.271,34.271,281.8946,0.25,34.021,68,0,12,8.225455924834408,9.45
2021-05-01,1011010101,花叶类,171.826,171.826,890.2396,0.0,171.826,321,0,20,5.181052925634072,12.83
2021-05-01,1011010201,花菜类,57.443,57.443,269.28000000000003,0.0,57.443,106,0,2,4.687777448949394,15.51
2021-05-01,1011010402,水生根茎类,18.075,18.075,183.172,0.0,18.075,29,0,2,10.133997233748271,13.65
2021-05-01,1011010501,茄类,19.976,19.976,168.807,0.0,19.976,39,0,4,8.450490588706447,6.68
2021-05-01,1011010504,辣椒类,77.396,77.396,698.937,0.0,77.396,238,0,8,9.030660499250608,9.24
2021-05-01,1011010801,食用菌,50.81,50.81,471.3142,0.0,50.81,120,0,10,9.27601259594568,9.45
2021-05-02,1011010101,花叶类,198.544,198.544,1065.5776,0.0,198.544,378,0,19,5.366959464904505,12.83
2021-05-02,1011010201,花菜类,36.466,36.466,180.8418,0.0,36.466,70,0,2,4.9591893818899795,15.51
2021-05-02,1011010402,水生根茎类,17.439,17.439,178.264,0.0,17.439,25,0,2,10.222145765238833,13.65
2021-05-02,1011010501,茄类,22.784,22.784,166.1028,0.0,22.784,48,0,4,7.290326544943821,6.68
2021-05-02,1011010504,辣椒类,80.42,80.42,765.947,0.0,80.42,261,0,8,9.524334742601344,9.24
2021-05-02,1011010801,食用菌,47.435,47.435,439.92900000000003,1.826,45.609,111,0,9,9.274354379677453,9.45
2021-05-03,1011010101,花叶类,226.265,226.265,1100.4112,0.0,226.265,424,0,19,4.863373478001459,12.83
2021-05-03,1011010201,花菜类,37.613,37.613,192.054,0.0,37.613,80,0,2,5.106053758009199,15.51
2021-05-03,1011010402,水生根茎类,18.743000000000002,18.743000000000002,189.584,0.0,18.743000000000002,28,0,2,10.114922904551031,13.65
2021-05-03,1011010501,茄类,25.175,25.175,213.0582,0.0,25.175,52,0,4,8.463086395233367,6.68
2021-05-03,1011010504,辣椒类,83.419,83.419,798.7620000000001,0.0,83.419,248,0,9,9.57530059099246,9.24
2021-05-03,1011010801,食用菌,54.995,54.995,405.065,0.0,54.995,118,0,7,7.3654877716156015,9.45
2021-05-04,1011010101,花叶类,200.985,200.985,1066.0246,0.0,200.985,404,0,19,5.3040007960793085,12.83
2021-05-04,1011010201,花菜类,37.838,37.838,178.5666,0.0,37.838,84,0,2,4.71923991754321,15.51
2021-05-04,1011010402,水生根茎类,8.799,8.799,90.276,0.0,8.799,15,0,2,10.259802250255712,13.65
2021-05-04,1011010501,茄类,18.032,18.032,146.0018,0.0,18.032,38,0,4,8.096816770186335,6.68
2021-05-04,1011010504,辣椒类,43.846,43.846,492.674,0.0,43.846,155,0,8,11.23646398759294,9.24
2021-05-04,1011010801,食用菌,42.643,42.643,398.7894,0.0,42.643,109,0,8,9.351813896770865,9.45
2021-05-05,1011010101,花叶类,203.532,203.532,1003.3548,3.141,200.391,410,0,20,4.9297152290548905,12.83
2021-05-05,1011010201,花菜类,34.156,34.156,173.078,0.0,34.156,87,0,2,5.067279540929851,15.51
2021-05-05,1011010402,水生根茎类,15.352,15.352,159.05,0.0,15.352,27,0,2,10.360213652944243,13.65
2021-05-05,1011010501,茄类,17.339,17.339,135.448,0.0,17.339,37,0,4,7.811753849702983,6.68
2021-05-05,1011010504,辣椒类,72.08,72.08,740.2114,0.0,72.08,228,0,8,10.269303551609324,9.24
2021-05-05,1011010801,食用菌,60.989,60.989,704.9932,0.0,60.989,161,0,10,11.559350046729739,9.45
2021-05-06,1011010101,花叶类,151.84,151.84,820.8354,2.965,148.875,325,0,20,5.405923340358272,12.83
2021-05-06,1011010201,花菜类,21.199,21.199,125.636,0.0,21.199,52,0,2,5.926505967262606,15.51
2021-05-06,1011010402,水生根茎类,5.992,5.992,62.32599999999999,0.0,5.992,12,0,2,10.401535380507342,13.65
2021-05-06,1011010501,茄类,22.682,22.682,185.983,0.0,22.682,49,0,4,8.199585574464333,6.68
2021-05-06,1011010504,辣椒类,73.006,73.006,541.5566,11.033,61.973,236,0,8,7.417973865161768,9.24
2021-05-06,1011010801,食用菌,30.192,30.192,316.356,0.0,30.192,91,0,8,10.478139904610492,9.45
2021-05-07,1011010101,花叶类,147.508,147.508,706.4214,0.0,147.508,300,0,20,4.789037882691107,12.83
2021-05-07,1011010201,花菜类,26.046,26.046,144.947,0.0,26.046,58,0,2,5.565038777547416,15.51
2021-05-07,1011010402,水生根茎类,6.436,6.436,68.434,0.0,6.436,15,0,2,10.633001864512119,13.65
2021-05-07,1011010501,茄类,20.724,20.724,144.955,0.0,20.724,43,0,4,6.994547384674774,6.68
2021-05-07,1011010504,辣椒类,73.962,73.962,578.2816,0.0,73.962,213,0,8,7.81863118898894,9.24
2021-05-07,1011010801,食用菌,33.543,33.543,269.9166,0.6739999999999999,32.869,82,0,10,8.046883105267867,9.45
2021-05-08,1011010101,花叶类,160.786,160.786,817.532,0.0,160.786,326,0,19,5.0845969176420835,12.83
2021-05-08,1011010201,花菜类,28.122,28.122,155.276,0.0,28.122,61,0,2,5.521513405874405,15.51
2021-05-08,1011010402,水生根茎类,11.457,11.457,119.76400000000001,0.0,11.457,25,0,2,10.453347298594746,13.65
2021-05-08,1011010501,茄类,22.625,22.625,172.803,8.384,14.241,48,0,4,7.637701657458563,6.68
2021-05-08,1011010504,辣椒类,69.529,69.529,569.704,0.0,69.529,230,0,9,8.19376087675646,9.24
2021-05-08,1011010801,食用菌,33.331,33.331,292.222,0.808,32.523,92,0,9,8.767273709159639,9.45
2021-05-09,1011010101,花叶类,216.668,216.668,1128.83,0.0,216.668,446,0,20,5.209952554138128,12.83
2021-05-09,1011010201,花菜类,37.443,37.443,209.252,0.0,37.443,77,0,2,5.588547926181129,15.51
2021-05-09,1011010402,水生根茎类,21.145,21.145,286.11,0.0,21.145,31,0,3,13.530858358950107,13.65
2021-05-09,1011010501,茄类,30.75,30.75,214.354,0.0,30.75,67,0,4,6.970861788617887,6.68
2021-05-09,1011010504,辣椒类,95.075,95.075,743.149,0.0,95.075,304,0,8,7.816450170917697,9.24
2021-05-09,1011010801,食用菌,44.849000000000004,44.849000000000004,448.2104,0.779,44.07,125,0,11,9.993765747285334,9.45
2021-05-10,1011010101,花叶类,157.721,157.721,646.5558,0.0,157.721,323,0,17,4.09936406692831,12.83
2021-05-10,1011010201,花菜类,30.866,30.866,169.933,0.0,30.866,64,0,2,5.505507678351584,15.51
2021-05-10,1011010402,水生根茎类,8.06,8.06,113.40599999999999,0.0,8.06,13,0,3,14.070223325062033,13.65
2021-05-10,1011010501,茄类,24.956,24.956,172.118,0.0,24.956,48,0,4,6.896858470908799,6.68
2021-05-10,1011010504,辣椒类,60.825,60.825,430.027,0.0,60.825,193,0,9,7.06990546650226,9.24
2021-05-10,1011010801,食用菌,26.427,26.427,243.216,0.0,26.427,73,0,8,9.203314791690318,9.45
2021-05-11,1011010101,花叶类,190.06,190.06,730.638,0.2,189.86,379,0,17,3.8442491844680626,12.83
2021-05-11,1011010201,花菜类,27.768,27.768,154.377,0.0,27.768,59,0,2,5.559528954191876,15.51
2021-05-11,1011010402,水生根茎类,8.963000000000001,8.963000000000001,119.33,0.0,8.963000000000001,17,0,3,13.313622670980697,13.65
2021-05-11,1011010501,茄类,26.533,26.533,167.1336,0.0,26.533,55,0,4,6.299084159348736,6.68
2021-05-11,1011010504,辣椒类,46.524,46.524,333.3232,0.0,46.524,126,0,8,7.164543031553606,9.24
2021-05-11,1011010801,食用菌,29.889,29.889,277.1144,0.31,29.579,93,0,9,9.271451035498009,9.45
2021-05-12,1011010101,花叶类,182.519,182.519,765.7536,0.0,182.519,364,0,21,4.19547334798021,12.83
2021-05-12,1011010201,花菜类,19.252,19.252,108.703,0.0,19.252,45,0,2,5.646322460004156,15.51
2021-05-12,1011010402,水生根茎类,6.081,6.081,70.71,0.0,6.081,10,0,3,11.62802170695609,13.65
2021-05-12,1011010501,茄类,19.247,19.247,109.28,0.0,19.247,38,0,4,5.67776796383852,6.68
2021-05-12,1011010504,辣椒类,42.616,42.616,327.2694,0.0,42.616,119,0,7,7.6794959639572,9.24
2021-05-12,1011010801,食用菌,31.02,31.02,244.488,0.0,31.02,84,0,9,7.881624758220503,9.45
2021-05-13,1011010101,花叶类,157.293,157.293,739.3334,30.429,126.864,314,0,18,4.7003579307407195,12.83
2021-05-13,1011010201,花菜类,24.095,24.095,156.497,0.0,24.095,47,0,2,6.4949989624403415,15.51
2021-05-13,1011010402,水生根茎类,14.949,14.949,179.19,0.0,14.949,28,0,3,11.986754966887418,13.65
2021-05-13,1011010501,茄类,20.687,20.687,124.9306,0.0,20.687,35,0,4,6.039087349543191,6.68
2021-05-13,1011010504,辣椒类,47.949,47.949,376.6764,0.0,47.949,140,0,9,7.855771757492336,9.24
2021-05-13,1011010801,食用菌,29.537,29.537,294.9,0.0,29.537,86,0,9,9.984087754342012,9.45
2021-05-14,1011010101,花叶类,191.116,191.116,884.0084,0.0,191.116,400,0,20,4.625507021913393,12.83
2021-05-14,1011010201,花菜类,40.997,40.997,246.091,0.0,40.997,90,0,2,6.002658731126668,15.51
2021-05-14,1011010402,水生根茎类,11.411999999999999,11.411999999999999,124.02,0.0,11.411999999999999,24,0,3,10.867507886435332,13.65
2021-05-14,1011010501,茄类,32.193,32.193,166.5412,0.0,32.193,56,0,4,5.173211567732116,6.68
2021-05-14,1011010504,辣椒类,51.909,51.909,365.3772,0.0,51.909,132,0,9,7.038802519794256,9.24
2021-05-14,1011010801,食用菌,29.278,29.278,329.4322,0.983,28.295,102,0,8,11.251868297014825,9.45
2021-05-15,1011010101,花叶类,258.278,258.278,1169.0012,0.0,258.278,511,0,19,4.526135404486638,12.83
2021-05-15,1011010201,花菜类,37.347,37.347,234.279,0.0,37.347,78,0,2,6.273033978632822,15.51
2021-05-15,1011010402,水生根茎类,12.399000000000001,12.399000000000001,123.99,0.0,12.399000000000001,19,0,2,9.999999999999998,13.65
2021-05-15,1011010501,茄类,40.776,40.776,253.839,0.0,40.776,75,0,4,6.225206003531489,6.68
2021-05-15,1011010504,辣椒类,86.637,86.637,633.1406,0.0,86.637,228,0,8,7.307970035896902,9.24
2021-05-15,1011010801,食用菌,49.932,49.932,476.9222,0.0,49.932,136,0,11,9.551433950172234,9.45
2021-05-16,1011010101,花叶类,212.588,212.588,1029.1526,0.0,212.588,415,0,16,4.841066287843152,12.83
2021-05-16,1011010201,花菜类,52.382,52.382,355.864,0.0,52.382,109,0,2,6.793631400099271,15.51
2021-05-16,1011010402,水生根茎类,6.386,6.386,63.86,0.0,6.386,18,0,2,10.0,13.65
2021-05-16,1011010501,茄类,19.009,19.009,102.39240000000001,0.0,19.009,38,0,4,5.386522173707192,6.68
2021-05-16,1011010504,辣椒类,153.409,153.409,874.3258000000001,0.134,153.275,440,0,9,5.6993122958887685,9.24
2021-05-16,1011010801,食用菌,51.103,51.103,482.4928,0.0,51.103,133,0,10,9.441574858618868,9.45
2021-05-17,1011010101,花叶类,176.658,176.658,751.529,0.0,176.658,359,0,19,4.25414642982486,12.83
2021-05-17,1011010201,花菜类,27.587,27.587,174.97,0.0,27.587,56,0,2,6.342480153695582,15.51
2021-05-17,1011010402,水生根茎类,5.011,5.011,50.11,0.0,5.011,12,0,2,10.0,13.65
2021-05-17,1011010501,茄类,29.921,29.921,188.0966,0.0,29.921,64,0,4,6.286440961197821,6.68
2021-05-17,1011010504,辣椒类,76.099,76.099,359.8514,0.0,76.099,194,0,9,4.728727052917909,9.24
2021-05-17,1011010801,食用菌,25.733,25.733,278.913,0.0,25.733,86,0,7,10.838728480938872,9.45
2021-05-18,1011010101,花叶类,173.271,173.271,771.1896,1.604,171.667,339,0,20,4.4507713350762685,12.83
2021-05-18,1011010201,花菜类,31.098,31.098,220.047,0.0,31.098,53,0,2,7.0759212811113255,15.51
2021-05-18,1011010402,水生根茎类,12.309000000000001,12.309000000000001,123.09,0.0,12.309000000000001,23,0,3,10.0,13.65
2021-05-18,1011010501,茄类,23.783,23.783,120.977,0.0,23.783,44,0,4,5.086700584451078,6.68
2021-05-18,1011010504,辣椒类,84.864,84.864,438.89320000000004,0.0,84.864,230,0,7,5.171724170437406,9.24
2021-05-18,1011010801,食用菌,29.45,29.45,304.23,1.5,27.95,87,0,8,10.330390492359934,9.45
2021-05-19,1011010101,花叶类,140.823,140.823,591.6644,0.0,140.823,257,0,17,4.201475611228279,12.83
2021-05-19,1011010201,花菜类,33.901,33.901,215.813,0.0,33.901,61,0,2,6.365977404796317,15.51
2021-05-19,1011010402,水生根茎类,12.199,12.199,121.99,0.0,12.199,28,0,2,10.0,13.65
2021-05-19,1011010501,茄类,20.578,20.578,116.524,0.0,20.578,41,0,3,5.662552240256585,6.68
2021-05-19,1011010504,辣椒类,76.853,76.853,406.2444,0.0,76.853,223,0,8,5.285992739385581,9.24
2021-05-19,1011010801,食用菌,28.798000000000002,28.798000000000002,309.5048,0.0,28.798000000000002,89,0,10,10.747440794499617,9.45
2021-05-20,1011010101,花叶类,148.851,148.851,641.9808,4.8500000000000005,144.001,285,0,20,4.312908882036399,12.83
2021-05-20,1011010201,花菜类,17.189,17.189,110.458,0.0,17.189,41,0,2,6.426086450637035,15.51
2021-05-20,1011010402,水生根茎类,9.837,9.406,94.06,0.0,9.406,30,0,2,10.0,13.65
2021-05-20,1011010501,茄类,22.177,22.177,119.748,0.0,22.177,44,0,4,5.3996482842584665,6.68
2021-05-20,1011010504,辣椒类,62.169,61.568,377.684,0.0,61.568,200,0,8,6.134420478170479,9.24
2021-05-20,1011010801,食用菌,35.447,35.447,345.051,1.624,33.823,106,0,12,9.73427934663018,9.45
2021-05-21,1011010101,花叶类,106.472,106.472,474.6946,1.1,105.372,212,0,17,4.45839845217522,12.83
2021-05-21,1011010201,花菜类,33.979,33.979,249.524,0.0,33.979,66,0,2,7.343476853350599,15.51
2021-05-21,1011010402,水生根茎类,4.178,4.178,41.78,0.0,4.178,8,0,2,10.0,13.65
2021-05-21,1011010501,茄类,21.886,21.886,127.547,0.0,21.886,46,0,3,5.827789454445765,6.68
2021-05-21,1011010504,辣椒类,36.494,36.494,322.0414,0.0,36.494,127,0,8,8.824502657971173,9.24
2021-05-21,1011010801,食用菌,43.516,43.516,468.3954,0.0,43.516,125,0,12,10.763751263902932,9.45
2021-05-22,1011010101,花叶类,190.363,190.363,989.5566,0.0,190.363,407,0,18,5.19826121672804,12.83
2021-05-22,1011010201,花菜类,34.962,34.962,276.9096,0.0,34.962,76,0,2,7.920302042217264,15.51
