销售日期,分类编码,分类名称,净销量,趋势,季节,残差
2020-08-16,1011010402,水生根茎类,24.454,23.597,2.147,-1.29
2020-08-17,1011010402,水生根茎类,15.916,23.964,-5.008,-3.04
2020-08-18,1011010402,水生根茎类,21.753,24.572,-3.556,0.737
2020-08-19,1011010402,水生根茎类,17.95,25.31,-3.406,-3.954
2020-08-20,1011010402,水生根茎类,22.966,25.834,-4.263,1.395
2020-08-21,1011010402,水生根茎类,34.598,26.128,2.462,6.008
2020-08-22,1011010402,水生根茎类,42.772,26.274,12.739,3.76
2020-08-23,1011010402,水生根茎类,46.057,26.276,4.058,15.722
2020-08-24,1011010402,水生根茎类,20.305,26.067,-6.826,1.064
2020-08-25,1011010402,水生根茎类,20.062,25.633,-3.626,-1.945
2020-08-26,1011010402,水生根茎类,18.95,24.983,-5.316,-0.717
2020-08-27,1011010402,水生根茎类,19.487,24.477,-4.824,-0.166
2020-08-28,1011010402,水生根茎类,20.997,24.279,-0.441,-2.841
2020-08-29,1011010402,水生根茎类,65.814,23.98,17.729,24.105
2020-08-30,1011010402,水生根茎类,30.005,23.598,3.405,3.001
2020-08-31,1011010402,水生根茎类,52.949,23.303,-5.351,34.996
2020-09-01,1011010402,水生根茎类,47.658,23.09,-3.135,27.703
2020-09-02,1011010402,水生根茎类,17.941,22.872,-5.992,1.061
2020-09-03,1011010402,水生根茎类,15.996,22.5,-5.296,-1.208
2020-09-04,1011010402,水生根茎类,16.635,21.933,-4.487,-0.811
2020-09-05,1011010402,水生根茎类,42.554,21.41,21.303,-0.159
2020-09-06,1011010402,水生根茎类,46.963,21.03,2.143,23.791
2020-09-07,1011010402,水生根茎类,38.926,20.727,-5.23,23.43
2020-09-08,1011010402,水生根茎类,19.127,20.483,-2.518,1.161
2020-09-09,1011010402,水生根茎类,12.161,20.35,-5.898,-2.292
2020-09-10,1011010402,水生根茎类,14.492,20.305,-5.812,-0.001
2020-09-11,1011010402,水生根茎类,13.364,20.439,-7.337,0.261
2020-09-12,1011010402,水生根茎类,16.957,20.783,26.611,-30.437
2020-09-13,1011010402,水生根茎类,18.739,21.125,-0.284,-2.102
2020-09-14,1011010402,水生根茎类,17.361,21.423,-4.161,0.099
2020-09-15,1011010402,水生根茎类,19.219,21.74,-2.707,0.186
2020-09-16,1011010402,水生根茎类,18.818,22.155,-6.607,3.27
2020-09-17,1011010402,水生根茎类,17.437,22.717,-5.589,0.309
2020-09-18,1011010402,水生根茎类,11.389,23.297,-7.855,-4.053
2020-09-19,1011010402,水生根茎类,39.431,23.862,32.327,-16.757
2020-09-20,1011010402,水生根茎类,39.551,24.526,-1.103,16.128
2020-09-21,1011010402,水生根茎类,16.289,25.136,-9.813,0.966
2020-09-22,1011010402,水生根茎类,37.808,25.655,-3.906,16.059
2020-09-23,1011010402,水生根茎类,18.629,26.337,-7.032,-0.676
2020-09-24,1011010402,水生根茎类,51.886,27.009,-6.14,31.017
2020-09-25,1011010402,水生根茎类,22.732,27.284,-7.996,3.444
2020-09-26,1011010402,水生根茎类,65.744,27.469,37.699,0.576
2020-09-27,1011010402,水生根茎类,28.289,27.667,1.405,-0.783
2020-09-28,1011010402,水生根茎类,11.861,27.811,-12.416,-3.533
2020-09-29,1011010402,水生根茎类,24.135,27.908,-5.284,1.511
2020-09-30,1011010402,水生根茎类,36.839,28.166,-7.321,15.994
2020-10-01,1011010402,水生根茎类,55.356,28.651,-7.27,33.975
2020-10-02,1011010402,水生根茎类,21.931,29.37,-7.083,-0.356
2020-10-03,1011010402,水生根茎类,18.497,30.483,35.639,-47.625
2020-10-04,1011010402,水生根茎类,19.254,31.582,5.843,-18.171
2020-10-05,1011010402,水生根茎类,79.752,32.678,-13.235,60.309
2020-10-06,1011010402,水生根茎类,25.784,34.249,-5.268,-3.197
2020-10-07,1011010402,水生根茎类,52.907,36.126,-7.477,24.257
2020-10-08,1011010402,水生根茎类,31.952,38.161,-7.501,1.292
2020-10-09,1011010402,水生根茎类,51.476,40.937,-10.55,21.089
2020-10-10,1011010402,水生根茎类,22.07,43.857,32.99,-54.777
2020-10-11,1011010402,水生根茎类,57.223,46.572,13.389,-2.738
2020-10-12,1011010402,水生根茎类,38.333,48.99,-13.573,2.916
2020-10-13,1011010402,水生根茎类,50.519,50.943,-5.64,5.217
2020-10-14,1011010402,水生根茎类,46.207,52.447,-7.024,0.784
2020-10-15,1011010402,水生根茎类,42.162,53.527,-10.846,-0.52
2020-10-16,1011010402,水生根茎类,58.973,54.287,-12.6,17.286
2020-10-17,1011010402,水生根茎类,87.12,54.501,31.94,0.679
2020-10-18,1011010402,水生根茎类,79.338,54.019,21.573,3.746
2020-10-19,1011010402,水生根茎类,40.6,53.1,-13.532,1.032
2020-10-20,1011010402,水生根茎类,49.434,51.9,-7.047,4.581
2020-10-21,1011010402,水生根茎类,21.201,50.18,-5.459,-23.52
2020-10-22,1011010402,水生根茎类,35.917,47.915,-13.365,1.367
2020-10-23,1011010402,水生根茎类,30.801,45.51,-14.525,-0.184
2020-10-24,1011010402,水生根茎类,67.932,43.046,25.183,-0.297
2020-10-25,1011010402,水生根茎类,71.16,40.607,29.738,0.815
2020-10-26,1011010402,水生根茎类,20.666,38.356,-13.769,-3.92
2020-10-27,1011010402,水生根茎类,21.273,36.562,-9.159,-6.13
2020-10-28,1011010402,水生根茎类,32.418,35.16,-5.765,3.023
2020-10-29,1011010402,水生根茎类,15.828,33.893,-14.92,-3.145
2020-10-30,1011010402,水生根茎类,18.769,32.63,-13.772,-0.089
2020-10-31,1011010402,水生根茎类,79.265,31.45,27.453,20.362
2020-11-01,1011010402,水生根茎类,71.332,30.417,33.365,7.55
2020-11-02,1011010402,水生根茎类,15.053,29.404,-14.105,-0.246
2020-11-03,1011010402,水生根茎类,15.727,28.41,-12.044,-0.639
2020-11-04,1011010402,水生根茎类,18.183,27.541,-7.25,-2.107
2020-11-05,1011010402,水生根茎类,8.347,26.756,-14.832,-3.577
2020-11-06,1011010402,水生根茎类,13.443,26.222,-13.627,0.848
2020-11-07,1011010402,水生根茎类,71.413,26.021,27.339,18.053
2020-11-08,1011010402,水生根茎类,58.207,26.106,33.88,-1.779
2020-11-09,1011010402,水生根茎类,14.579,26.408,-12.023,0.194
2020-11-10,1011010402,水生根茎类,12.103,26.844,-11.795,-2.946
2020-11-11,1011010402,水生根茎类,17.155,27.321,-11.026,0.86
2020-11-12,1011010402,水生根茎类,16.665,27.953,-13.83,2.542
2020-11-13,1011010402,水生根茎类,13.766,28.771,-13.57,-1.436
2020-11-14,1011010402,水生根茎类,58.127,29.652,27.988,0.487
2020-11-15,1011010402,水生根茎类,45.353,30.529,32.674,-17.85
2020-11-16,1011010402,水生根茎类,14.45,31.356,-7.852,-9.054
2020-11-17,1011010402,水生根茎类,24.762,32.088,-11.428,4.102
2020-11-18,1011010402,水生根茎类,19.171,32.848,-13.107,-0.57
2020-11-19,1011010402,水生根茎类,22.977,33.697,-11.151,0.431
2020-11-20,1011010402,水生根茎类,22.48,34.448,-12.683,0.716
2020-11-21,1011010402,水生根茎类,96.203,34.725,18.202,43.277
2020-11-22,1011010402,水生根茎类,67.538,34.625,32.633,0.28
2020-11-23,1011010402,水生根茎类,34.987,34.45,-2.049,2.586
2020-11-24,1011010402,水生根茎类,44.692,34.247,-10.893,21.338
2020-11-25,1011010402,水生根茎类,38.697,33.951,-13.908,18.654
2020-11-26,1011010402,水生根茎类,24.099,33.897,-8.685,-1.112
2020-11-27,1011010402,水生根茎类,23.178,34.134,-9.306,-1.65
2020-11-28,1011010402,水生根茎类,30.289,34.379,12.008,-16.097
2020-11-29,1011010402,水生根茎类,31.494,34.8,27.02,-30.326
2020-11-30,1011010402,水生根茎类,18.481,35.775,3.767,-21.061
2020-12-01,1011010402,水生根茎类,25.029,36.984,-9.656,-2.298
2020-12-02,1011010402,水生根茎类,22.979,38.31,-13.473,-1.857
2020-12-03,1011010402,水生根茎类,35.348,40.124,-6.742,1.967
2020-12-04,1011010402,水生根茎类,87.25,42.571,-4.557,49.236
2020-12-05,1011010402,水生根茎类,43.518,44.963,0.274,-1.72
2020-12-06,1011010402,水生根茎类,93.761,47.235,22.448,24.078
2020-12-07,1011010402,水生根茎类,60.127,49.448,7.981,2.698
2020-12-08,1011010402,水生根茎类,78.345,51.593,-9.284,36.036
2020-12-09,1011010402,水生根茎类,39.897,53.599,-14.036,0.334
2020-12-10,1011010402,水生根茎类,48.448,55.437,-6.919,-0.07
2020-12-11,1011010402,水生根茎类,56.094,57.047,-1.937,0.984
2020-12-12,1011010402,水生根茎类,71.47,58.313,12.735,0.422
2020-12-13,1011010402,水生根茎类,73.578,59.365,13.832,0.381
2020-12-14,1011010402,水生根茎类,65.517,60.305,5.343,-0.131
2020-12-15,1011010402,水生根茎类,52.358,61.118,-10.702,1.943
2020-12-16,1011010402,水生根茎类,47.282,61.802,-17.126,2.606
2020-12-17,1011010402,水生根茎类,47.929,62.308,-7.072,-7.307
2020-12-18,1011010402,水生根茎类,63.362,62.639,-0.906,1.628
2020-12-19,1011010402,水生根茎类,87.825,63.159,21.701,2.965
2020-12-20,1011010402,水生根茎类,77.313,63.941,16.445,-3.072
2020-12-21,1011010402,水生根茎类,48.468,64.926,0.039,-16.498
2020-12-22,1011010402,水生根茎类,38.698,66.065,-13.119,-14.248
2020-12-23,1011010402,水生根茎类,43.83,67.109,-18.418,-4.861
2020-12-24,1011010402,水生根茎类,62.358,67.917,-7.069,1.51
2020-12-25,1011010402,水生根茎类,65.984,68.808,-3.188,0.364
2020-12-26,1011010402,水生根茎类,103.905,69.832,27.357,6.716
2020-12-27,1011010402,水生根茎类,93.232,70.777,18.207,4.248
2020-12-28,1011010402,水生根茎类,63.262,71.521,-3.831,-4.428
2020-12-29,1011010402,水生根茎类,54.924,71.996,-12.602,-4.47
2020-12-30,1011010402,水生根茎类,75.742,72.302,-18.773,22.214
2020-12-31,1011010402,水生根茎类,73.305,72.448,-7.333,8.19
2021-01-01,1011010402,水生根茎类,91.569,72.172,-4.967,24.363
2021-01-02,1011010402,水生根茎类,102.214,71.695,29.872,0.647
2021-01-03,1011010402,水生根茎类,76.505,71.419,19.701,-14.615
2021-01-04,1011010402,水生根茎类,68.248,70.635,-6.818,4.431
2021-01-05,1011010402,水生根茎类,89.144,68.868,-11.291,31.567
2021-01-06,1011010402,水生根茎类,49.852,66.894,-17.795,0.753
2021-01-07,1011010402,水生根茎类,54.723,65.025,-8.129,-2.173
2021-01-08,1011010402,水生根茎类,53.904,63.202,-6.46,-2.838
2021-01-09,1011010402,水生根茎类,90.49,61.472,27.258,1.759
2021-01-10,1011010402,水生根茎类,79.563,60.097,21.883,-2.417
2021-01-11,1011010402,水生根茎类,47.911,59.175,-7.664,-3.6
2021-01-12,1011010402,水生根茎类,55.595,58.536,-8.099,5.158
2021-01-13,1011010402,水生根茎类,40.616,58.065,-15.155,-2.294
2021-01-14,1011010402,水生根茎类,43.51,57.556,-8.834,-5.212
2021-01-15,1011010402,水生根茎类,51.428,57.083,-7.661,2.006
2021-01-16,1011010402,水生根茎类,82.624,56.749,20.529,5.346
2021-01-17,1011010402,水生根茎类,67.482,56.509,24.354,-13.382
2021-01-18,1011010402,水生根茎类,48.095,56.328,-8.02,-0.213
2021-01-19,1011010402,水生根茎类,42.265,56.259,-5.716,-8.278
2021-01-20,1011010402,水生根茎类,44.546,56.153,-13.8,2.193
2021-01-21,1011010402,水生根茎类,48.089,56.249,-6.741,-1.419
2021-01-22,1011010402,水生根茎类,48.728,56.949,-7.509,-0.712
2021-01-23,1011010402,水生根茎类,66.893,57.826,12.329,-3.262
2021-01-24,1011010402,水生根茎类,88.664,58.409,29.295,0.959
2021-01-25,1011010402,水生根茎类,86.892,58.833,-7.303,35.362
2021-01-26,1011010402,水生根茎类,59.222,59.092,-6.524,6.654
2021-01-27,1011010402,水生根茎类,50.075,59.02,-13.878,4.933
2021-01-28,1011010402,水生根茎类,58.18,58.564,-1.15,0.766
2021-01-29,1011010402,水生根茎类,48.372,57.819,-5.614,-3.833
2021-01-30,1011010402,水生根茎类,39.938,56.879,5.227,-22.168
2021-01-31,1011010402,水生根茎类,47.573,56.003,22.471,-30.9
2021-02-01,1011010402,水生根茎类,50.34,55.29,-5.404,0.455
2021-02-02,1011010402,水生根茎类,47.323,54.755,-2.951,-4.481
2021-02-03,1011010402,水生根茎类,36.091,54.623,-12.231,-6.3
2021-02-04,1011010402,水生根茎类,61.4,55.072,1.675,4.653
2021-02-05,1011010402,水生根茎类,56.39,55.944,-0.689,1.136
2021-02-06,1011010402,水生根茎类,55.472,57.081,0.04,-1.649
2021-02-07,1011010402,水生根茎类,101.527,56.704,16.139,28.683
2021-02-08,1011010402,水生根茎类,124.55,55.152,-9.548,78.946
2021-02-09,1011010402,水生根茎类,211.431,55.007,1.889,154.535
2021-02-10,1011010402,水生根茎类,296.792,54.888,-10.213,252.116
2021-02-11,1011010402,水生根茎类,0.0,54.591,2.707,-57.298
2021-02-12,1011010402,水生根茎类,0.0,52.55,5.953,-58.503
2021-02-13,1011010402,水生根茎类,50.0,53.244,-2.126,-1.119
2021-02-14,1011010402,水生根茎类,65.073,55.64,9.266,0.167
2021-02-15,1011010402,水生根茎类,68.394,57.384,-12.771,23.781
2021-02-16,1011010402,水生根茎类,67.819,58.8,4.371,4.648
2021-02-17,1011010402,水生根茎类,53.632,59.904,-7.23,0.958
2021-02-18,1011010402,水生根茎类,62.327,60.674,-0.048,1.701
2021-02-19,1011010402,水生根茎类,73.044,61.061,13.021,-1.038
2021-02-20,1011010402,水生根茎类,60.612,60.899,-2.341,2.054
2021-02-21,1011010402,水生根茎类,38.554,59.995,6.13,-27.571
2021-02-22,1011010402,水生根茎类,40.444,58.471,-18.415,0.388
2021-02-23,1011010402,水生根茎类,44.084,56.806,6.715,-19.437
2021-02-24,1011010402,水生根茎类,54.382,55.144,-7.072,6.31
2021-02-25,1011010402,水生根茎类,74.027,53.41,-3.829,24.446
2021-02-26,1011010402,水生根茎类,72.508,51.34,20.402,0.766
2021-02-27,1011010402,水生根茎类,45.651,48.851,0.743,-3.943
2021-02-28,1011010402,水生根茎类,49.705,46.012,2.648,1.045
2021-03-01,1011010402,水生根茎类,29.048,43.15,-14.835,0.733
2021-03-02,1011010402,水生根茎类,46.406,41.313,4.538,0.555
2021-03-03,1011010402,水生根茎类,20.757,40.392,-8.283,-11.352
2021-03-04,1011010402,水生根茎类,28.177,39.678,-5.578,-5.923
2021-03-05,1011010402,水生根茎类,35.138,38.869,17.146,-20.877
2021-03-06,1011010402,水生根茎类,61.735,38.024,6.021,17.689
2021-03-07,1011010402,水生根茎类,36.889,37.383,0.517,-1.012
2021-03-08,1011010402,水生根茎类,26.921,37.219,-11.635,1.338
2021-03-09,1011010402,水生根茎类,42.608,37.232,0.928,4.448
2021-03-10,1011010402,水生根茎类,24.891,36.777,-9.398,-2.487
2021-03-11,1011010402,水生根茎类,31.801,35.801,-6.878,2.878
2021-03-12,1011010402,水生根茎类,21.764,34.632,17.14,-30.009
2021-03-13,1011010402,水生根茎类,47.086,33.412,11.189,2.485
2021-03-14,1011010402,水生根茎类,30.295,32.089,0.9,-2.694
2021-03-15,1011010402,水生根茎类,22.597,30.688,-10.57,2.479
2021-03-16,1011010402,水生根茎类,19.772,29.256,-4.122,-5.362
2021-03-17,1011010402,水生根茎类,19.493,27.795,-9.715,1.414
2021-03-18,1011010402,水生根茎类,20.852,26.505,-6.005,0.353
2021-03-19,1011010402,水生根茎类,39.292,25.421,14.666,-0.795
2021-03-20,1011010402,水生根茎类,39.984,24.558,15.558,-0.132
2021-03-21,1011010402,水生根茎类,41.705,23.964,2.888,14.853
2021-03-22,1011010402,水生根茎类,10.113,23.665,-10.326,-3.226
2021-03-23,1011010402,水生根茎类,13.349,23.52,-9.101,-1.069
2021-03-24,1011010402,水生根茎类,14.013,23.551,-7.775,-1.763
2021-03-25,1011010402,水生根茎类,15.827,23.818,-6.16,-1.831
2021-03-26,1011010402,水生根茎类,40.178,24.286,14.278,1.613
2021-03-27,1011010402,水生根茎类,43.191,24.835,15.154,3.202
2021-03-28,1011010402,水生根茎类,30.71,25.318,5.418,-0.026
2021-03-29,1011010402,水生根茎类,15.5,25.679,-10.393,0.214
2021-03-30,1011010402,水生根茎类,14.905,25.917,-11.939,0.927
2021-03-31,1011010402,水生根茎类,19.503,25.97,-5.324,-1.144
2021-04-01,1011010402,水生根茎类,20.743,25.671,-6.187,1.259
2021-04-02,1011010402,水生根茎类,37.764,24.995,12.415,0.354
2021-04-03,1011010402,水生根茎类,38.786,24.056,13.489,1.24
2021-04-04,1011010402,水生根茎类,33.95,23.046,7.053,3.851
2021-04-05,1011010402,水生根茎类,24.241,21.945,-9.663,11.959
2021-04-06,1011010402,水生根茎类,3.622,20.758,-11.745,-5.391
2021-04-07,1011010402,水生根茎类,17.735,19.447,-2.858,1.146
2021-04-08,1011010402,水生根茎类,9.582,18.148,-4.832,-3.734
2021-04-09,1011010402,水生根茎类,29.704,17.091,8.389,4.225
2021-04-10,1011010402,水生根茎类,22.753,16.55,11.473,-5.271
2021-04-11,1011010402,水生根茎类,22.196,16.464,6.099,-0.368
2021-04-12,1011010402,水生根茎类,4.178,16.589,-7.33,-5.082
2021-04-13,1011010402,水生根茎类,5.553,16.792,-9.681,-1.558
2021-04-14,1011010402,水生根茎类,19.197,17.08,-1.387,3.503
2021-04-15,1011010402,水生根茎类,17.098,17.416,-3.606,3.288
2021-04-16,1011010402,水生根茎类,19.018,17.702,4.491,-3.174
2021-04-17,1011010402,水生根茎类,35.302,17.747,8.85,8.705
2021-04-18,1011010402,水生根茎类,22.237,17.443,4.505,0.289
2021-04-19,1011010402,水生根茎类,12.658,16.745,-4.703,0.615
2021-04-20,1011010402,水生根茎类,12.167,15.768,-6.518,2.918
2021-04-21,1011010402,水生根茎类,13.078,14.757,-0.999,-0.679
2021-04-22,1011010402,水生根茎类,11.64,13.812,-2.992,0.82
2021-04-23,1011010402,水生根茎类,10.413,12.928,0.889,-3.404
2021-04-24,1011010402,水生根茎类,17.178,12.214,6.87,-1.906
2021-04-25,1011010402,水生根茎类,11.454,11.747,3.862,-4.156
2021-04-26,1011010402,水生根茎类,11.871,11.576,-1.161,1.456
2021-04-27,1011010402,水生根茎类,9.127,11.723,-3.972,1.375
2021-04-28,1011010402,水生根茎类,7.359,12.14,-1.347,-3.434
2021-04-29,1011010402,水生根茎类,8.818,12.651,-2.778,-1.056
2021-04-30,1011010402,水生根茎类,14.856,13.097,-1.095,2.854
2021-05-01,1011010402,水生根茎类,18.075,13.307,4.335,0.433
2021-05-02,1011010402,水生根茎类,17.439,13.21,4.141,0.087
2021-05-03,1011010402,水生根茎类,18.743,12.946,-0.364,6.161
2021-05-04,1011010402,水生根茎类,8.799,12.652,-2.353,-1.5
2021-05-05,1011010402,水生根茎类,15.352,12.279,-1.482,4.554
2021-05-06,1011010402,水生根茎类,5.992,11.83,-1.738,-4.1
2021-05-07,1011010402,水生根茎类,6.436,11.316,-1.412,-3.468
2021-05-08,1011010402,水生根茎类,11.457,10.865,2.438,-1.846
2021-05-09,1011010402,水生根茎类,21.145,10.641,4.339,6.164
2021-05-10,1011010402,水生根茎类,8.06,10.654,-1.226,-1.369
2021-05-11,1011010402,水生根茎类,8.963,10.694,-1.34,-0.391
2021-05-12,1011010402,水生根茎类,6.081,10.651,-0.671,-3.898
2021-05-13,1011010402,水生根茎类,14.949,10.534,-0.425,4.841
2021-05-14,1011010402,水生根茎类,11.412,10.464,-1.996,2.945
2021-05-15,1011010402,水生根茎类,12.399,10.431,1.653,0.315
2021-05-16,1011010402,水生根茎类,6.386,10.324,4.059,-7.997
2021-05-17,1011010402,水生根茎类,5.011,10.032,-2.772,-2.249
2021-05-18,1011010402,水生根茎类,12.309,9.647,-0.73,3.392
2021-05-19,1011010402,水生根茎类,12.199,9.294,-0.855,3.76
2021-05-20,1011010402,水生根茎类,9.837,9.057,1.237,-0.457
2021-05-21,1011010402,水生根茎类,4.178,8.817,-1.323,-3.316
2021-05-22,1011010402,水生根茎类,9.18,8.447,2.426,-1.694
2021-05-23,1011010402,水生根茎类,17.229,7.953,1.627,7.649
2021-05-24,1011010402,水生根茎类,4.28,7.454,-3.263,0.088
2021-05-25,1011010402,水生根茎类,5.412,7.081,-0.698,-0.972
2021-05-26,1011010402,水生根茎类,4.008,6.852,-0.971,-1.873
2021-05-27,1011010402,水生根茎类,8.319,6.707,1.36,0.252
2021-05-28,1011010402,水生根茎类,6.205,6.686,-0.846,0.365
2021-05-29,1011010402,水生根茎类,9.57,6.911,4.624,-1.965
2021-05-30,1011010402,水生根茎类,4.719,7.435,-0.082,-2.635
2021-05-31,1011010402,水生根茎类,5.404,8.121,-2.241,-0.476
2021-06-01,1011010402,水生根茎类,7.217,8.779,-1.484,-0.078
2021-06-02,1011010402,水生根茎类,8.681,9.33,-1.828,1.179
2021-06-03,1011010402,水生根茎类,11.019,9.785,0.661,0.572
2021-06-04,1011010402,水生根茎类,13.461,10.157,-1.054,4.359
2021-06-05,1011010402,水生根茎类,19.495,10.405,6.791,2.299
2021-06-06,1011010402,水生根茎类,7.182,10.498,-1.118,-2.198
2021-06-07,1011010402,水生根茎类,8.757,10.515,-0.924,-0.834
2021-06-08,1011010402,水生根茎类,7.394,10.53,-1.449,-1.687
2021-06-09,1011010402,水生根茎类,7.943,10.625,-2.673,-0.009
2021-06-10,1011010402,水生根茎类,10.34,10.795,-0.481,0.026
2021-06-11,1011010402,水生根茎类,6.744,10.987,-1.258,-2.986
2021-06-12,1011010402,水生根茎类,22.347,11.156,7.532,3.659
2021-06-13,1011010402,水生根茎类,11.431,11.237,-0.441,0.634
2021-06-14,1011010402,水生根茎类,14.049,11.153,-0.502,3.398
2021-06-15,1011010402,水生根茎类,9.998,10.88,-0.995,0.114
2021-06-16,1011010402,水生根茎类,5.187,10.544,-3.152,-2.204
2021-06-17,1011010402,水生根茎类,9.409,10.322,-2.375,1.462
2021-06-18,1011010402,水生根茎类,7.902,10.277,-2.253,-0.123
2021-06-19,1011010402,水生根茎类,10.313,10.369,8.379,-8.436
2021-06-20,1011010402,水生根茎类,10.001,10.56,2.442,-3.001
2021-06-21,1011010402,水生根茎类,9.9,10.855,-0.439,-0.516
2021-06-22,1011010402,水生根茎类,13.91,11.257,-1.437,4.09
2021-06-23,1011010402,水生根茎类,10.931,11.729,-3.899,3.102
2021-06-24,1011010402,水生根茎类,6.119,12.212,-3.432,-2.661
2021-06-25,1011010402,水生根茎类,10.916,12.513,-2.978,1.381
2021-06-26,1011010402,水生根茎类,20.953,12.583,8.505,-0.135
2021-06-27,1011010402,水生根茎类,19.982,12.575,5.003,2.404
2021-06-28,1011010402,水生根茎类,9.933,12.719,-0.891,-1.896
2021-06-29,1011010402,水生根茎类,9.52,13.112,-2.412,-1.181
2021-06-30,1011010402,水生根茎类,7.464,13.597,-3.426,-2.707
2021-07-01,1011010402,水生根茎类,8.512,13.927,-3.948,-1.467
2021-07-02,1011010402,水生根茎类,10.79,14.103,-3.82,0.506
